fpr,tpr,threshold
0.1145631067961165,0.3885350318471338,0.5418587923049927
0.11650485436893204,0.3885350318471338,0.5416180491447449
0.11650485436893204,0.39490445859872614,0.5409168601036072
0.11844660194174757,0.39490445859872614,0.5408384799957275
0.11844660194174757,0.3991507430997877,0.5407780408859253
0.1203883495145631,0.3991507430997877,0.5404297113418579
0.1203883495145631,0.4033970276008493,0.5401572585105896
0.12427184466019417,0.4033970276008493,0.5399361848831177
0.12427184466019417,0.4118895966029724,0.5392542481422424
0.1262135922330097,0.4118895966029724,0.5392082333564758
0.1262135922330097,0.4182590233545648,0.5382137894630432
0.12815533980582525,0.4182590233545648,0.5380737781524658
0.12815533980582525,0.42250530785562634,0.5373504161834717
0.13203883495145632,0.42250530785562634,0.5368290543556213
0.13203883495145632,0.42462845010615713,0.5365809798240662
0.13398058252427184,0.42462845010615713,0.536571741104126
0.13398058252427184,0.4267515923566879,0.5363370180130005
0.13980582524271845,0.4267515923566879,0.5346072316169739
0.13980582524271845,0.43524416135881105,0.5340938568115234
0.1436893203883495,0.43524416135881105,0.5334923267364502
0.1436893203883495,0.43736730360934184,0.5329936742782593
0.14951456310679612,0.43736730360934184,0.5326036214828491
0.14951456310679612,0.4394904458598726,0.5321339964866638
0.1553398058252427,0.4394904458598726,0.5311768054962158
0.1553398058252427,0.4416135881104034,0.5306368470191956
0.15922330097087378,0.4416135881104034,0.5300126075744629
0.15922330097087378,0.445859872611465,0.5298166871070862
0.16116504854368932,0.445859872611465,0.5291476249694824
0.16116504854368932,0.45010615711252655,0.5290200114250183
0.16310679611650486,0.45010615711252655,0.5287663340568542
0.16310679611650486,0.4543524416135881,0.5282102227210999
0.1650485436893204,0.4543524416135881,0.5281682014465332
0.1650485436893204,0.4692144373673036,0.5265066027641296
0.1669902912621359,0.4692144373673036,0.52641361951828
0.1669902912621359,0.4734607218683652,0.5261505842208862
0.17475728155339806,0.4734607218683652,0.525604784488678
0.17475728155339806,0.47983014861995754,0.5255423188209534
0.1825242718446602,0.47983014861995754,0.5236184000968933
0.1825242718446602,0.5010615711252654,0.5211185812950134
0.18446601941747573,0.5010615711252654,0.5209860801696777
0.18446601941747573,0.5031847133757962,0.5209549069404602
0.1883495145631068,0.5031847133757962,0.5207738280296326
0.1883495145631068,0.5074309978768577,0.520714282989502
0.19223300970873786,0.5074309978768577,0.5200983285903931
0.19223300970873786,0.5095541401273885,0.5200642943382263
0.19611650485436893,0.5095541401273885,0.5191710591316223
0.19611650485436893,0.5116772823779193,0.5189855694770813
0.19805825242718447,0.5116772823779193,0.5189590454101562
0.19805825242718447,0.5138004246284501,0.5189126133918762
0.20194174757281552,0.5138004246284501,0.5185660719871521
0.20194174757281552,0.5159235668789809,0.5182800889015198
0.20776699029126214,0.5159235668789809,0.5176593661308289
0.20776699029126214,0.5222929936305732,0.5170650482177734
0.21359223300970873,0.5222929936305732,0.5166414976119995
0.21359223300970873,0.5307855626326964,0.5156144499778748
0.22135922330097088,0.5307855626326964,0.5146517157554626
0.22135922330097088,0.5371549893842887,0.5141593813896179
0.22718446601941747,0.5371549893842887,0.5127459168434143
0.22718446601941747,0.5392781316348195,0.5126623511314392
0.23106796116504855,0.5392781316348195,0.5124605298042297
0.23106796116504855,0.5435244161358811,0.5123347043991089
0.23495145631067962,0.5435244161358811,0.511968195438385
0.23495145631067962,0.5456475583864119,0.5117707848548889
0.23883495145631067,0.5456475583864119,0.5116029381752014
0.23883495145631067,0.5583864118895966,0.5106216073036194
0.2407766990291262,0.5583864118895966,0.5105913281440735
0.2407766990291262,0.564755838641189,0.5103160738945007
0.2446601941747573,0.564755838641189,0.5099875926971436
0.2446601941747573,0.5732484076433121,0.509671151638031
0.24854368932038834,0.5732484076433121,0.50934237241745
0.24854368932038834,0.5774946921443737,0.5089103579521179
0.2504854368932039,0.5774946921443737,0.5088712573051453
0.2504854368932039,0.5796178343949044,0.5087945461273193
0.2524271844660194,0.5796178343949044,0.5086808800697327
0.2524271844660194,0.5817409766454352,0.508658230304718
0.2543689320388349,0.5817409766454352,0.508424699306488
0.2543689320388349,0.583864118895966,0.5080075860023499
0.258252427184466,0.583864118895966,0.5076530575752258
0.258252427184466,0.5902335456475584,0.5073457956314087
0.2621359223300971,0.5902335456475584,0.5071460604667664
0.2621359223300971,0.5944798301486199,0.5069326162338257
0.26601941747572816,0.5944798301486199,0.5065805912017822
0.26601941747572816,0.6008492569002123,0.5061164498329163
0.26796116504854367,0.6008492569002123,0.5060190558433533
0.26796116504854367,0.6029723991507431,0.5059770345687866
0.2737864077669903,0.6029723991507431,0.5058396458625793
0.2737864077669903,0.6050955414012739,0.5057633519172668
0.2757281553398058,0.6050955414012739,0.5057147741317749
0.2757281553398058,0.6093418259023354,0.5051811933517456
0.27766990291262134,0.6093418259023354,0.5047925710678101
0.27766990291262134,0.6114649681528662,0.5047199726104736
